Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/176508      void paddingSimd<(X86_VEXT)1>(short*, int, int, int, int) [105]
                0.00    0.00      10/176508      void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [120]
[237]    0.0    0.00    0.00      63+38      unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
                0.00    0.00      36/36          RectSlice::~RectSlice() [249]
                0.00    0.00       7/20          void simdFilter<(X86_VEXT)1, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [258]
                                 337             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                  86             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                  50             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [181]
                                  40             CtxStore<BinProbModel_Std>::copyFrom(CtxStore<BinProbModel_Std> const&) <cycle 1> [245]
                                  40             EncGOP::xFindDistortionPlane(AreaBuf<short const> const&, AreaBuf<short const> const&, unsigned int, unsigned int, unsigned int) <cycle 1> [220]
                                  10             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                                  10             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                                  10             CtxStore<BinProbModel_Std>::loadPStates(std::vector<unsigned short, std::allocator<unsigned short> > const&) <cycle 1> [232]
                                  38             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
-----------------------------------------------
                                   2             unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)3>(DistParam const&) <cycle 1> [320]
                                  10             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [296]
                                  30             void simdFilter<(X86_VEXT)3, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [233]
                0.00    0.00       1/176508      void simdFilter<(X86_VEXT)4, 8, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [107]
                0.00    0.00       2/176508      void simdFilter<(X86_VEXT)4, 4, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [141]
                0.00    0.00       3/176508      void simdFilter5x5Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [119]
                0.00    0.00      11/176508      void linTf_SSE_entry<(X86_VEXT)4, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [82]
[238]    0.0    0.00    0.00      59         void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>() <cycle 1> [238]
                                  59             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00      25/51          EncLib::~EncLib() [83]
                0.00    0.00      26/51          EncLib::EncLib(EncLibCommon*) [30]
[239]    0.0    0.00    0.00      51         EncAdaptiveLoopFilter::~EncAdaptiveLoopFilter() [239]
-----------------------------------------------
                                  67             EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) [240]
                0.00    0.00      10/48          EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [297]
                0.00    0.00      12/48          EncGOP::xWriteAPS(AccessUnit&, APS*, int, bool) <cycle 1> [291]
                0.00    0.00      26/48          EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [255]
[240]    0.0    0.00    0.00      48+67      EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) [240]
                                  67             EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) [240]
-----------------------------------------------
                0.00    0.00      48/48          SMultiValueInput<int>::readValues(std::istream&) [1296]
[241]    0.0    0.00    0.00      48         RdCost::xGetMRSAD(DistParam const&) [241]
-----------------------------------------------
                                  46             EncLib::xGetNewPicBuffer(std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, Picture*&, int) <cycle 1> [228]
[242]    0.0    0.00    0.00      46         EncLib::xInitPPS(PPS&, SPS const&) <cycle 1> [242]
                                1482             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
-----------------------------------------------
                                  14             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                  14             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
                                  15             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
[243]    0.0    0.00    0.00      43         df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [243]
                0.00    0.00       1/1           PU::getAffineMergeCand(PredictionUnit const&, AffineMergeCtx&, int) [312]
                0.00    0.00       1/1           PelStorage::PelStorage() [308]
                                   2             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                                  40             CtxStore<BinProbModel_Std>::copyFrom(CtxStore<BinProbModel_Std> const&) <cycle 1> [245]
[244]    0.0    0.00    0.00      40         CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [244]
                                  23             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [170]
                                  21             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                  20             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [182]
                                   3             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [181]
-----------------------------------------------
                                  40             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
[245]    0.0    0.00    0.00      40         CtxStore<BinProbModel_Std>::copyFrom(CtxStore<BinProbModel_Std> const&) <cycle 1> [245]
                0.00    0.00     640/3699        EncLib::xInitVPS(SPS const&) [179]
                                4070             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                                2003             CtxStore<BinProbModel_Std>::savePStates(std::vector<unsigned short, std::allocator<unsigned short> >&) const <cycle 1> [185]
                                  40             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [244]
-----------------------------------------------
                0.00    0.00       9/39          void simdFilter<(X86_VEXT)4, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [134]
                0.00    0.00      10/39          void simdFilterCopy<(X86_VEXT)1, true, false>(ClpRng const&, short const*, int, short*, int, int, int, bool) [407]
                0.00    0.00      20/39          void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [97]
[246]    0.0    0.00    0.00      39         Slice::setDefaultClpRng(SPS const&) [246]
-----------------------------------------------
                0.00    0.00       4/39          main <cycle 1> [160]
                0.00    0.00      35/39          BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
[247]    0.0    0.00    0.00      39         EncApp::EncApp(std::basic_fstream<char, std::char_traits<char> >&, EncLibCommon*) [247]
-----------------------------------------------
                0.00    0.00      36/36          ReferencePictureList::~ReferencePictureList() [1423]
[248]    0.0    0.00    0.00      36         SizeIndexInfoLog2::init(unsigned int) [248]
-----------------------------------------------
                0.00    0.00      36/36          unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
[249]    0.0    0.00    0.00      36         RectSlice::~RectSlice() [249]
-----------------------------------------------
                                  17             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                                  18             SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [231]
[250]    0.0    0.00    0.00      35         SampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&, bool&, bool&, bool&, bool&, bool&) const <cycle 1> [250]
                0.00    0.00      31/31          SAOBlkParam::reset() [251]
                                 267             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00      31/31          SampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&, bool&, bool&, bool&, bool&, bool&) const <cycle 1> [250]
[251]    0.0    0.00    0.00      31         SAOBlkParam::reset() [251]
-----------------------------------------------
                0.00    0.00      10/30          PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
                0.00    0.00      20/30          PelStorage::getBuf(UnitArea const&) [598]
[252]    0.0    0.00    0.00      30         RdCost::xGetSAD_full(DistParam const&) [252]
                0.00    0.00       2/2           RdCost::xCalcHADs8x16(short const*, short const*, int, int) [300]
-----------------------------------------------
                                   6             RdCost::xCalcHADs16x8(short const*, short const*, int, int) [253]
                0.00    0.00       6/30          PelStorage::getBuf(UnitArea const&) [598]
                0.00    0.00      12/30          AreaBuf<short>::scaleSignal(int, bool, ClpRng const&) [2115]
                0.00    0.00      12/30          RdCost::xCalcHADs8x16(short const*, short const*, int, int) [300]
[253]    0.0    0.00    0.00      30+6       RdCost::xCalcHADs16x8(short const*, short const*, int, int) [253]
                                   6             RdCost::xCalcHADs16x8(short const*, short const*, int, int) [253]
-----------------------------------------------
                0.00    0.00      30/30          RdCost::xGetSSE16N(DistParam const&) [219]
[254]    0.0    0.00    0.00      30         RdCost::xGetSSE(DistParam const&) [254]
-----------------------------------------------
                                   4             EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [255]
                                  26             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                0.00    0.00       1/176508      BitEstimatorBase::getNumBins() [149]
[255]    0.0    0.00    0.00      27+4       EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [255]
                0.00    0.00      26/48          EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) [240]
                                   4             EncGOP::xWriteAPS(AccessUnit&, APS*, int, bool) <cycle 1> [291]
                                   4             EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [255]
-----------------------------------------------
                                  11             VPS::VPS() [256]
                0.00    0.00      11/22          EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      11/22          operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
[256]    0.0    0.00    0.00      22+11      VPS::VPS() [256]
                                  11             VPS::VPS() [256]
-----------------------------------------------
                                  11             operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
                0.00    0.00      11/22          EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
                0.00    0.00      11/22          void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [273]
[257]    0.0    0.00    0.00      22+11      operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
                0.00    0.00      11/11          Slice::getMinPictureDistance() const [272]
                0.00    0.00      11/22          VPS::VPS() [256]
                0.00    0.00      11/11          ScalingList::isNotDefaultScalingList() [269]
                                  11             operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
-----------------------------------------------
                0.00    0.00       1/20          void simdDeriveClassificationBlk<(X86_VEXT)1>(AlfClassifier**, int***, AreaBuf<short const> const&, Area const&, Area const&, int, int, int) [510]
                0.00    0.00       2/20          void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [268]
                0.00    0.00       7/20          unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [237]
                0.00    0.00      10/20          void simdFilter<(X86_VEXT)1, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [96]
[258]    0.0    0.00    0.00      20         void simdFilter<(X86_VEXT)1, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [258]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00      10/176508      void simdVerticalSobelFilter<(X86_VEXT)1>(short*, int, int*, int, int, int) [98]
[259]    0.0    0.00    0.00      20         void simdEqualCoeffComputer<(X86_VEXT)1>(short*, int, int**, int, long (*) [7], int, int, bool) <cycle 1> [259]
                                  40             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00      18/18          BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
[260]    0.0    0.00    0.00      18         RdCost::xGetMRSAD8(DistParam const&) [260]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                                  10             EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                0.00    0.00       1/176508      SampleAdaptiveOffset::invertQuantOffsets(ComponentID, int, int, int*, int*) [140]
                0.00    0.00       1/176508      trySkipOrDecodePicture(bool&, bool&, EncCfg const&, Picture*, ParameterSetMap<APS>*) [90]
                0.00    0.00       4/176508      EncGOP::xCreateExplicitReferencePictureSetFromReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, ReferencePictureList const*, ReferencePictureList const*) [138]
[261]    0.0    0.00    0.00      17         EncGOP::xCalculateMSSSIM(short const*, int, short const*, int, int, int, unsigned int) <cycle 1> [261]
                0.00    0.00      30/78          RdCost::xGetSAD16N(DistParam const&) [234]
                                  22             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                   1             PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
-----------------------------------------------
                                  13             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[262]    0.0    0.00    0.00      13         void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [262]
                0.00    0.00       3/9           void simdFilter<(X86_VEXT)1, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [285]
                0.00    0.00       3/3           void simdFilter<(X86_VEXT)1, 2, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [293]
                                  10             void xWeightedGeoBlk_SSE<(X86_VEXT)1>(PredictionUnit const&, unsigned int, unsigned int, ComponentID, unsigned char, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&) <cycle 1> [278]
                                   1             void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [307]
                                   1             PelBufferOps::initPelBufOpsX86() <cycle 1> [309]
                                   1             void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [268]
-----------------------------------------------
                                   1             std::vector<ReferencePictureList, std::allocator<ReferencePictureList> >::_M_default_append(unsigned long) <cycle 1> [301]
                                   1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
                                   1             EncGOP::xCalculateMSSSIM(short const*, int, short const*, int, int, int, unsigned int) <cycle 1> [261]
                0.00    0.00      10/176508      df::program_options_lite::Option<Level::Name>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [71]
[263]    0.0    0.00    0.00      13         PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) <cycle 1> [263]
                0.00    0.00      10/30          RdCost::xGetSAD_full(DistParam const&) [252]
                0.00    0.00       1/115         RdCost::xGetSAD(DistParam const&) [229]
                0.00    0.00       1/266         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [218]
                0.00    0.00       1/5           Picture::sampleRateConv(std::pair<int, int>, std::pair<int, int>, AreaBuf<short const> const&, int, int, AreaBuf<short> const&, int, int, int, bool, bool, bool, bool) [289]
                                  13             EncAppCfg::parseCfg(int, char**) <cycle 1> [168]
-----------------------------------------------
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                   1             void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [307]
                0.00    0.00       1/176508      Slice::setList1IdxToList0Idx() [150]
                0.00    0.00      10/176508      void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [97]
[264]    0.0    0.00    0.00      13         PPS::~PPS() <cycle 1> [264]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                0.00    0.00       1/176508      void simdFilter5x5Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [119]
                0.00    0.00      10/176508      void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [97]
[265]    0.0    0.00    0.00      12         EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&, bool) <cycle 1> [265]
                                 103             EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [224]
-----------------------------------------------
                0.00    0.00      12/12          AreaBuf<short>::scaleSignal(int, bool, ClpRng const&) [2115]
[266]    0.0    0.00    0.00      12         RdCost::init() [266]
                0.00    0.00      38/245         RdCost::xGetSSE16N(DistParam const&) [219]
-----------------------------------------------
                                   1             Analyze::printSummary(ChromaFormat, bool, bool, BitDepths const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) <cycle 1> [267]
                                   1             void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                                   1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [2]
                0.00    0.00      10/176508      void gradFilter_SSE<(X86_VEXT)1, true>(short*, int, int, int, int, short*, short*, int) [104]
[267]    0.0    0.00    0.00      12+1       Analyze::printSummary(ChromaFormat, bool, bool, BitDepths const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) <cycle 1> [267]
                                   1             EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [224]
                                   1             Analyze::printSummary(ChromaFormat, bool, bool, BitDepths const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) <cycle 1> [267]
-----------------------------------------------
                                   1             void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [262]
                0.00    0.00      10/176508      void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [97]
[268]    0.0    0.00    0.00      11         void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [268]
                0.00    0.00       2/20          void simdFilter<(X86_VEXT)1, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [258]
                0.00    0.00       2/3           void simdFilter<(X86_VEXT)1, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [292]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                   1             unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)3>(DistParam const&) <cycle 1> [320]
-----------------------------------------------
                0.00    0.00      11/11          operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
[269]    0.0    0.00    0.00      11         ScalingList::isNotDefaultScalingList() [269]
-----------------------------------------------
                                   1             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
                0.00    0.00      10/176508      void linTf_SSE_entry<(X86_VEXT)1, 4>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [106]
[270]    0.0    0.00    0.00      11         SampleAdaptiveOffset::offsetCTU(UnitArea const&, UnitBuf<short const> const&, UnitBuf<short>&, SAOBlkParam&, CodingStructure&) <cycle 1> [270]
                                  20             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00      11/11          void linTf_SSE_entry<(X86_VEXT)1, 4>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [106]
[271]    0.0    0.00    0.00      11         unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)1>(DistParam const&) [271]
                0.00    0.00       1/8           void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [287]
-----------------------------------------------
                0.00    0.00      11/11          operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
[272]    0.0    0.00    0.00      11         Slice::getMinPictureDistance() const [272]
-----------------------------------------------
                0.00    0.00      11/11          main <cycle 1> [160]
[273]    0.0    0.00    0.00      11         void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [273]
                0.00    0.00      11/22          operator==(ConstraintInfo const&, ConstraintInfo const&) [257]
-----------------------------------------------
                0.00    0.00      10/10          void simdFilter<(X86_VEXT)4, 8, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [275]
[274]    0.0    0.00    0.00      10         void simdFilter<(X86_VEXT)3, 2, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [274]
-----------------------------------------------
                                  10             void xWeightedGeoBlk_SSE<(X86_VEXT)1>(PredictionUnit const&, unsigned int, unsigned int, ComponentID, unsigned char, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&) <cycle 1> [278]
[275]    0.0    0.00    0.00      10         void simdFilter<(X86_VEXT)4, 8, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [275]
                0.00    0.00      10/10          void simdFilter<(X86_VEXT)3, 2, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [274]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                  10             void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [195]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[276]    0.0    0.00    0.00      10         void applyPROF_SSE<(X86_VEXT)1>(short*, int, short const*, int, int, int, short const*, short const*, int, int const*, int const*, int, bool const&, int, short, ClpRng const&) <cycle 1> [276]
                0.00    0.00       1/1           void simdFilter<(X86_VEXT)1, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [302]
                                   9             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
-----------------------------------------------
                0.00    0.00      10/10          BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[277]    0.0    0.00    0.00      10         void gradFilter_SSE<(X86_VEXT)1, false>(short*, int, int, int, int, short*, short*, int) [277]
-----------------------------------------------
                                  10             void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [262]
[278]    0.0    0.00    0.00      10         void xWeightedGeoBlk_SSE<(X86_VEXT)1>(PredictionUnit const&, unsigned int, unsigned int, ComponentID, unsigned char, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&) <cycle 1> [278]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
                                  10             void simdFilter<(X86_VEXT)4, 8, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [275]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[279]    0.0    0.00    0.00      10         WeightPrediction::addWeightBiComponent(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, WPScalingParam const*, UnitBuf<short>&, bool, ComponentID) <cycle 1> [279]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00      10/10          BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[280]    0.0    0.00    0.00      10         SampleAdaptiveOffset::isCrossedByVirtualBoundaries(int, int, int, int, int&, int&, int*, int*, PicHeader const*) [280]
-----------------------------------------------
                0.00    0.00      10/10          SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [231]
[281]    0.0    0.00    0.00      10         EncGOP::xCalculateAddPSNRs(bool, bool, int, Picture*, AccessUnit const&, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, long, InputColourSpaceConversion, bool, bool, double*, bool) [281]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [221]
[282]    0.0    0.00    0.00      10         EncGOP::xCreatePictureTimingSEI(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*, bool, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&) <cycle 1> [282]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [169]
-----------------------------------------------
                0.00    0.00      10/10          df::program_options_lite::Option<Level::Name>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [71]
[283]    0.0    0.00    0.00      10         PelStorage::getBuf(ComponentID) const [283]
-----------------------------------------------
