Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      11/168142      void linTf_SSE_entry<(X86_VEXT)1, 4>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [98]
[246]    0.0    0.00    0.00      35+1       void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                                  20             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                  10             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                  10             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
                                  10             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
                                   1             void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
-----------------------------------------------
                                  35             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
[247]    0.0    0.00    0.00      35         unsigned long RdCost::xGetSAD_NxN_SIMD<16, (X86_VEXT)4>(DistParam const&) <cycle 1> [247]
                                  67             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
                                  35             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                  35             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [168]
                                   1             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
-----------------------------------------------
                0.00    0.00      13/31          BinEncoderBase::getEstFracBits() const <cycle 1> [225]
                0.00    0.00      18/31          SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [232]
[248]    0.0    0.00    0.00      31         SAOBlkParam::operator=(SAOBlkParam const&) [248]
                0.00    0.00      31/31          std::vector<short, std::allocator<short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, unsigned long, short const&) [249]
-----------------------------------------------
                0.00    0.00      31/31          SAOBlkParam::operator=(SAOBlkParam const&) [248]
[249]    0.0    0.00    0.00      31         std::vector<short, std::allocator<short> >::_M_fill_insert(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, unsigned long, short const&) [249]
-----------------------------------------------
                0.00    0.00      10/30          PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) [127]
                0.00    0.00      20/30          PelStorage::getBuf(UnitArea const&) [595]
[250]    0.0    0.00    0.00      30         RdCost::xGetSAD_full(DistParam const&) [250]
                0.00    0.00       2/2           RdCost::xCalcHADs8x16(short const*, short const*, int, int) [295]
-----------------------------------------------
                                   6             RdCost::xCalcHADs16x8(short const*, short const*, int, int) [251]
                0.00    0.00       6/30          PelStorage::getBuf(UnitArea const&) [595]
                0.00    0.00      12/30          AreaBuf<short>::scaleSignal(int, bool, ClpRng const&) [2113]
                0.00    0.00      12/30          RdCost::xCalcHADs8x16(short const*, short const*, int, int) [295]
[251]    0.0    0.00    0.00      30+6       RdCost::xCalcHADs16x8(short const*, short const*, int, int) [251]
                                   6             RdCost::xCalcHADs16x8(short const*, short const*, int, int) [251]
-----------------------------------------------
                0.00    0.00      30/30          RdCost::xGetSSE16N(DistParam const&) [222]
[252]    0.0    0.00    0.00      30         RdCost::xGetSSE(DistParam const&) [252]
-----------------------------------------------
                                   4             EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [253]
                                  26             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00       1/168142      BitEstimatorBase::getNumBins() [141]
[253]    0.0    0.00    0.00      27+4       EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [253]
                0.00    0.00       4/4           EncGOP::xWriteParameterSets(AccessUnit&, Slice*, bool, int) [286]
                                  36             EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) <cycle 1> [237]
                                   4             EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [253]
-----------------------------------------------
                                  11             VPS::VPS() [254]
                0.00    0.00      11/22          EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                0.00    0.00      11/22          operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
[254]    0.0    0.00    0.00      22+11      VPS::VPS() [254]
                                  11             VPS::VPS() [254]
-----------------------------------------------
                                  11             operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
                0.00    0.00      11/22          EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                0.00    0.00      11/22          void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [268]
[255]    0.0    0.00    0.00      22+11      operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
                0.00    0.00      11/11          Slice::getMinPictureDistance() const [267]
                0.00    0.00      11/22          VPS::VPS() [254]
                0.00    0.00      11/11          ScalingList::getScalingListDefaultAddress(unsigned int) [265]
                                  11             operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
                0.00    0.00      10/168142      void simdEqualCoeffComputer<(X86_VEXT)1>(short*, int, int**, int, long (*) [7], int, int, bool) [78]
[256]    0.0    0.00    0.00      20         void simdDeriveClassificationBlk<(X86_VEXT)1>(AlfClassifier**, int***, AreaBuf<short const> const&, Area const&, Area const&, int, int, int) <cycle 1> [256]
                0.00    0.00       1/10          void simdFilter<(X86_VEXT)1, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [269]
                0.00    0.00       1/2           void simdFilter<(X86_VEXT)1, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [292]
                                  20             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
                0.00    0.00      10/168142      void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [93]
[257]    0.0    0.00    0.00      20         SampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&, bool&, bool&, bool&, bool&, bool&) const <cycle 1> [257]
                                  30             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   4             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                   1             EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) <cycle 1> [237]
                                   1             EncGOP::EncGOP() <cycle 1> [204]
                                   1             EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
-----------------------------------------------
                0.00    0.00      18/18          BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
[258]    0.0    0.00    0.00      18         RdCost::xGetMRSAD8(DistParam const&) [258]
-----------------------------------------------
                                  28             EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [259]
                0.00    0.00       2/17          EncGOP::xWriteAccessUnitDelimiter(AccessUnit&, Slice*) [138]
                0.00    0.00       3/17          EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) <cycle 1> [237]
                0.00    0.00       4/17          EncGOP::xWriteParameterSets(AccessUnit&, Slice*, bool, int) [286]
                0.00    0.00       8/17          EncGOP::xWritePPS(AccessUnit&, PPS const*, int) <cycle 1> [316]
[259]    0.0    0.00    0.00      17+28      EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [259]
                                  28             EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [259]
-----------------------------------------------
                0.00    0.00      14/14          AreaBuf<short>::scaleSignal(int, bool, ClpRng const&) [2113]
[260]    0.0    0.00    0.00      14         RdCost::xCalcHADs8x4(short const*, short const*, int, int) [260]
                0.00    0.00      58/134         RdCost::xCalcHADs4x8(short const*, short const*, int, int) [231]
-----------------------------------------------
                                  13             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[261]    0.0    0.00    0.00      13         void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
                0.00    0.00       5/5           void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)1>() [283]
                0.00    0.00       3/6           void simdFilter<(X86_VEXT)1, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [282]
                0.00    0.00       2/12          void simdFilter<(X86_VEXT)1, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [262]
                                  10             SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [232]
                                  10             void copyBufferSimd<(X86_VEXT)1>(short*, int, short*, int, int, int) <cycle 1> [271]
                                   1             EncLib::xInitDCI(DCI&, SPS const&) <cycle 1> [317]
                                   1             void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [303]
                                   1             WeightPrediction::addWeightUni(UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, UnitBuf<short>&, ComponentID, bool, bool) <cycle 1> [307]
                                   1             AdaptiveLoopFilter::initAdaptiveLoopFilterX86() <cycle 1> [308]
-----------------------------------------------
                0.00    0.00       2/12          void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
                0.00    0.00      10/12          void simdFilter<(X86_VEXT)1, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [83]
[262]    0.0    0.00    0.00      12         void simdFilter<(X86_VEXT)1, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [262]
-----------------------------------------------
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                0.00    0.00       1/168142      void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [145]
                0.00    0.00      10/168142      void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [93]
[263]    0.0    0.00    0.00      12         PPS::~PPS() <cycle 1> [263]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00      12/12          AreaBuf<short>::scaleSignal(int, bool, ClpRng const&) [2113]
[264]    0.0    0.00    0.00      12         RdCost::init() [264]
                0.00    0.00      38/245         RdCost::xGetSSE16N(DistParam const&) [222]
-----------------------------------------------
                0.00    0.00      11/11          operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
[265]    0.0    0.00    0.00      11         ScalingList::getScalingListDefaultAddress(unsigned int) [265]
-----------------------------------------------
                                   1             SEIWriter::~SEIWriter() [266]
                0.00    0.00       1/11          void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [299]
                0.00    0.00      10/11          void calcBIOSums_SSE<(X86_VEXT)1>(short const*, short const*, short*, short*, short*, short*, int, int, int, int, int, int, int*, int*, int*, int*, int*) [59]
[266]    0.0    0.00    0.00      11+1       SEIWriter::~SEIWriter() [266]
                                   1             SEIWriter::~SEIWriter() [266]
-----------------------------------------------
                0.00    0.00      11/11          operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
[267]    0.0    0.00    0.00      11         Slice::getMinPictureDistance() const [267]
-----------------------------------------------
                0.00    0.00      11/11          main <cycle 1> [157]
[268]    0.0    0.00    0.00      11         void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [268]
                0.00    0.00      11/22          operator==(ConstraintInfo const&, ConstraintInfo const&) [255]
-----------------------------------------------
                0.00    0.00       1/10          InterpolationFilter::initInterpolationFilterX86() [1354]
                0.00    0.00       1/10          void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [145]
                0.00    0.00       1/10          void simdDeriveClassificationBlk<(X86_VEXT)1>(AlfClassifier**, int***, AreaBuf<short const> const&, Area const&, Area const&, int, int, int) <cycle 1> [256]
                0.00    0.00       7/10          unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [242]
[269]    0.0    0.00    0.00      10         void simdFilter<(X86_VEXT)1, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [269]
-----------------------------------------------
                0.00    0.00      10/10          void simdFilterCopy<(X86_VEXT)4, false, false>(ClpRng const&, short const*, int, short*, int, int, int, bool) [120]
[270]    0.0    0.00    0.00      10         void simdFilter<(X86_VEXT)3, 2, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [270]
-----------------------------------------------
                                  10             void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
[271]    0.0    0.00    0.00      10         void copyBufferSimd<(X86_VEXT)1>(short*, int, short*, int, int, int) <cycle 1> [271]
                                  10             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00      10/10          void linTf_SSE_entry<(X86_VEXT)1, 8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool) [93]
[272]    0.0    0.00    0.00      10         void gradFilter_SSE<(X86_VEXT)1, false>(short*, int, int, int, int, short*, short*, int) [272]
-----------------------------------------------
                0.00    0.00      10/10          BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[273]    0.0    0.00    0.00      10         void reco_SSE<(X86_VEXT)1, 8>(short const*, int, short const*, int, short*, int, int, int, ClpRng const&) [273]
-----------------------------------------------
                0.00    0.00      10/10          BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[274]    0.0    0.00    0.00      10         void AffineGradientSearch::_initAffineGradientSearchX86<(X86_VEXT)1>() [274]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[275]    0.0    0.00    0.00      10         SampleAdaptiveOffset::SAOProcess(CodingStructure&, SAOBlkParam*) <cycle 1> [275]
                                  20             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00      10/10          void simdFilter<(X86_VEXT)1, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [83]
[276]    0.0    0.00    0.00      10         SampleAdaptiveOffset::offsetCTU(UnitArea const&, UnitBuf<short const> const&, UnitBuf<short>&, SAOBlkParam&, CodingStructure&) [276]
-----------------------------------------------
                                  10             EncGOP::xCalculateAddPSNR(Picture*, UnitBuf<short>, AccessUnit const&, double, InputColourSpaceConversion, bool, bool, double*, bool) <cycle 1> [277]
                                  10             SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [232]
[277]    0.0    0.00    0.00      10+10      EncGOP::xCalculateAddPSNR(Picture*, UnitBuf<short>, AccessUnit const&, double, InputColourSpaceConversion, bool, bool, double*, bool) <cycle 1> [277]
                                  40             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   8             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                  10             EncGOP::xCalculateAddPSNR(Picture*, UnitBuf<short>, AccessUnit const&, double, InputColourSpaceConversion, bool, bool, double*, bool) <cycle 1> [277]
-----------------------------------------------
                                  10             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[278]    0.0    0.00    0.00      10         EncGOP::xCreatePictureTimingSEI(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*, bool, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&) <cycle 1> [278]
                                  20             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00      10/10          df::program_options_lite::Option<Level::Name>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [60]
[279]    0.0    0.00    0.00      10         PelStorage::getBuf(ComponentID) const [279]
-----------------------------------------------
                0.00    0.00       9/9           BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[280]    0.0    0.00    0.00       9         void reco_SSE<(X86_VEXT)1, 4>(short const*, int, short const*, int, short*, int, int, int, ClpRng const&) [280]
-----------------------------------------------
                0.00    0.00       7/7           void simdFilter<(X86_VEXT)1, 8, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [83]
[281]    0.0    0.00    0.00       7         void simdFilter<(X86_VEXT)1, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [281]
-----------------------------------------------
                0.00    0.00       3/6           void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
                0.00    0.00       3/6           void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [298]
[282]    0.0    0.00    0.00       6         void simdFilter<(X86_VEXT)1, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [282]
-----------------------------------------------
                0.00    0.00       5/5           void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [261]
[283]    0.0    0.00    0.00       5         void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)1>() [283]
-----------------------------------------------
                0.00    0.00       1/5           Slice::xGetLongTermRefPic(std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int, bool, int) [148]
                0.00    0.00       4/5           VPS::~VPS() <cycle 1> [314]
[284]    0.0    0.00    0.00       5         Slice::setRefPOCList() [284]
-----------------------------------------------
                0.00    0.00       1/5           PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) [127]
                0.00    0.00       4/5           EncGOP::xCreateExplicitReferencePictureSetFromReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, ReferencePictureList const*, ReferencePictureList const*) [94]
[285]    0.0    0.00    0.00       5         Picture::sampleRateConv(std::pair<int, int>, std::pair<int, int>, AreaBuf<short const> const&, int, int, AreaBuf<short> const&, int, int, int, bool, bool, bool, bool) [285]
-----------------------------------------------
                0.00    0.00       4/4           EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [253]
[286]    0.0    0.00    0.00       4         EncGOP::xWriteParameterSets(AccessUnit&, Slice*, bool, int) [286]
                0.00    0.00       4/17          EncGOP::updateCompositeReference(Slice*, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, int) [259]
-----------------------------------------------
                0.00    0.00       4/4           trySkipOrDecodePicture(bool&, bool&, EncCfg const&, Picture*, ParameterSetMap<APS>*) [496]
[287]    0.0    0.00    0.00       4         EncGOP::xCalculateInterlacedAddPSNR(Picture*, Picture*, UnitBuf<short>, UnitBuf<short>, InputColourSpaceConversion, bool, bool, double*, bool) [287]
-----------------------------------------------
                                   4             unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [183]
[288]    0.0    0.00    0.00       4         unsigned long RdCost::xGetSAD_NxN_SIMD<32, (X86_VEXT)4>(DistParam const&) <cycle 1> [288]
                                 166             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                  14             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [184]
                                   8             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
-----------------------------------------------
                0.00    0.00       3/3           df::program_options_lite::Option<unsigned int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [67]
[289]    0.0    0.00    0.00       3         PelStorage::~PelStorage() [289]
-----------------------------------------------
                                   1             unsigned long RdCost::xGetSAD_SIMD<(X86_VEXT)3>(DistParam const&) <cycle 1> [318]
                0.00    0.00       1/168142      void simdFilter<(X86_VEXT)3, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [103]
                0.00    0.00       1/168142      void simdEqualCoeffComputer<(X86_VEXT)4>(short*, int, int**, int, long (*) [7], int, int, bool) [151]
[290]    0.0    0.00    0.00       3         void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>() <cycle 1> [290]
                                  30             void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [229]
                                   8             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   8             void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
-----------------------------------------------
                0.00    0.00       3/3           df::program_options_lite::Option<unsigned int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) [67]
[291]    0.0    0.00    0.00       3         RdCost::xGetSAD32(DistParam const&) [291]
-----------------------------------------------
                0.00    0.00       1/2           void simdFilter5x5Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [303]
                0.00    0.00       1/2           void simdDeriveClassificationBlk<(X86_VEXT)1>(AlfClassifier**, int***, AreaBuf<short const> const&, Area const&, Area const&, int, int, int) <cycle 1> [256]
[292]    0.0    0.00    0.00       2         void simdFilter<(X86_VEXT)1, 2, false, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [292]
-----------------------------------------------
                0.00    0.00       2/2           BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[293]    0.0    0.00    0.00       2         SampleAdaptiveOffset::getMergeList(CodingStructure&, int, SAOBlkParam*, SAOBlkParam**) [293]
-----------------------------------------------
                                   1             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
                                   1             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
[294]    0.0    0.00    0.00       2         EncGOP::xWriteLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, int, SPS const*, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&) <cycle 1> [294]
                                  25             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
-----------------------------------------------
                0.00    0.00       2/2           RdCost::xGetSAD_full(DistParam const&) [250]
[295]    0.0    0.00    0.00       2         RdCost::xCalcHADs8x16(short const*, short const*, int, int) [295]
                0.00    0.00      12/30          RdCost::xCalcHADs16x8(short const*, short const*, int, int) [251]
-----------------------------------------------
                0.00    0.00       1/1           void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) [145]
[296]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)1, 2, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [296]
-----------------------------------------------
                0.00    0.00       1/1           PelBufferOps::initPelBufOpsX86() [962]
[297]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)1, 2, true, false, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [297]
-----------------------------------------------
                                   1             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[298]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [298]
                0.00    0.00       3/6           void simdFilter<(X86_VEXT)1, 2, true, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [282]
                0.00    0.00       1/2113        APS::~APS() [181]
                                   8             df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [241]
                                   3             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   2             RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [168]
                                   1             SEIPictureTiming::~SEIPictureTiming() <cycle 1> [306]
                                   1             void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                                   1             EncGOP::EncGOP() <cycle 1> [204]
                                   1             void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                                   1             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [167]
-----------------------------------------------
                                   1             BinEncoderBase::getEstFracBits() const <cycle 1> [225]
[299]    0.0    0.00    0.00       1         void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [299]
                0.00    0.00       1/1           Slice::scaleRefPicList(Picture**, PicHeader*, APS**, APS*, APS*, bool) [315]
                0.00    0.00       1/11          SEIWriter::~SEIWriter() [266]
                                  14             df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [241]
                                  12             BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [166]
                                   2             EncAppCfg::parseCfg(int, char**) <cycle 1> [165]
                                   1             EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [192]
                                   1             EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                                   1             void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [197]
                                   1             EncGOP::EncGOP() <cycle 1> [204]
